Date,Product_ID,Store_ID,Sales_Quantity,Inventory_Level
2022-05-14,P001,S03,0,0
2022-05-14,P001,S04,2,0
2022-05-14,P001,S05,23,7
2022-05-14,P002,S01,0,18
2022-05-14,P002,S02,13,0
2022-05-14,P002,S03,17,31
2022-05-14,P002,S04,37,63
2022-05-14,P002,S05,15,5
2022-05-14,P003,S01,0,0
2022-05-14,P003,S02,24,36
2022-05-14,P003,S03,21,61
2022-05-14,P003,S04,0,25
2022-05-14,P003,S05,26,47
2022-05-14,P004,S01,0,0
2022-05-14,P004,S02,18,74
2022-05-14,P004,S03,30,70
2022-05-14,P004,S04,25,25
2022-05-14,P004,S05,26,29
2022-05-14,P005,S01,0,0
2022-05-14,P005,S02,11,12
2022-05-14,P005,S03,27,47
2022-05-14,P005,S04,34,39
2022-05-14,P005,S05,23,22
2022-05-14,P006,S01,0,9
2022-05-14,P006,S02,29,62
2022-05-14,P006,S03,38,54
2022-05-14,P006,S04,36,39
2022-05-14,P006,S05,36,73
2022-05-14,P007,S01,10,0
2022-05-14,P007,S02,16,6
2022-05-14,P007,S03,36,75
2022-05-14,P007,S04,45,22
2022-05-14,P007,S05,58,83
2022-05-14,P008,S01,11,3
2022-05-14,P008,S02,29,44
2022-05-14,P008,S03,41,69
2022-05-14,P008,S04,51,66
2022-05-14,P008,S05,83,135
2022-05-14,P009,S01,23,59
2022-05-14,P009,S02,36,72
2022-05-14,P009,S03,31,50
2022-05-14,P009,S04,60,123
2022-05-14,P009,S05,87,117
2022-05-14,P010,S01,21,34
2022-05-14,P010,S02,39,38
2022-05-14,P010,S03,55,77
2022-05-14,P010,S04,72,93
2022-05-14,P010,S05,80,143
2022-05-15,P001,S01,0,0
2022-05-15,P001,S02,2,0
2022-05-15,P001,S03,0,2
2022-05-15,P001,S04,0,0
2022-05-15,P001,S05,29,52
2022-05-15,P002,S01,0,8
2022-05-15,P002,S02,12,37
2022-05-15,P002,S03,9,33
2022-05-15,P002,S04,0,0
2022-05-15,P002,S05,18,33
2022-05-15,P003,S01,0,5
2022-05-15,P003,S02,4,0
2022-05-15,P003,S03,25,55
2022-05-15,P003,S04,10,0
2022-05-15,P003,S05,21,30
2022-05-15,P004,S01,0,20
2022-05-15,P004,S02,17,33
2022-05-15,P004,S03,8,35
2022-05-15,P004,S04,0,16
2022-05-15,P004,S05,43,55
2022-05-15,P005,S01,21,30
2022-05-15,P005,S02,17,32
2022-05-15,P005,S03,57,112
2022-05-15,P005,S04,41,43
2022-05-15,P005,S05,44,49
2022-05-15,P006,S01,18,29
2022-05-15,P006,S02,9,15
2022-05-15,P006,S03,22,36
2022-05-15,P006,S04,32,48
2022-05-15,P006,S05,59,87
2022-05-15,P007,S01,8,16
2022-05-15,P007,S02,31,24
2022-05-15,P007,S03,38,83
2022-05-15,P007,S04,54,82
2022-05-15,P007,S05,66,108
2022-05-15,P008,S01,21,0
2022-05-15,P008,S02,12,38
2022-05-15,P008,S03,26,47
2022-05-15,P008,S04,51,56
2022-05-15,P008,S05,72,112
2022-05-15,P009,S01,36,41
2022-05-15,P009,S02,45,74
2022-05-15,P009,S03,39,74
2022-05-15,P009,S04,67,101
2022-05-15,P009,S05,80,108
2022-05-15,P010,S01,8,27
2022-05-15,P010,S02,32,46
2022-05-15,P010,S03,54,86
2022-05-15,P010,S04,54,106
2022-05-15,P010,S05,87,126
2022-05-16,P001,S01,5,12
2022-05-16,P001,S02,10,25
2022-05-16,P001,S03,11,43
2022-05-16,P001,S04,14,17
2022-05-16,P001,S05,0,33
2022-05-16,P002,S01,0,0
2022-05-16,P002,S02,0,6
2022-05-16,P002,S03,10,0
2022-05-16,P002,S04,15,12
2022-05-16,P002,S05,41,50
2022-05-16,P003,S01,0,0
2022-05-16,P003,S02,21,24
2022-05-16,P003,S03,5,21
2022-05-16,P003,S04,3,17
2022-05-16,P003,S05,39,69
2022-05-16,P004,S01,12,35
2022-05-16,P004,S02,28,66
2022-05-16,P004,S03,21,49
2022-05-16,P004,S04,14,36
2022-05-16,P004,S05,18,19
2022-05-16,P005,S01,0,8
2022-05-16,P005,S02,7,32
2022-05-16,P005,S03,25,59
2022-05-16,P005,S04,17,46
2022-05-16,P005,S05,56,99
2022-05-16,P006,S01,16,27
2022-05-16,P006,S02,11,31
2022-05-16,P006,S03,10,6
2022-05-16,P006,S04,16,9
2022-05-16,P006,S05,49,83
2022-05-16,P007,S01,10,18
2022-05-16,P007,S02,1,0
2022-05-16,P007,S03,23,21
2022-05-16,P007,S04,46,51
2022-05-16,P007,S05,44,24
2022-05-16,P008,S01,8,0
2022-05-16,P008,S02,23,15
2022-05-16,P008,S03,35,49
2022-05-16,P008,S04,62,102
2022-05-16,P008,S05,38,31
2022-05-16,P009,S01,13,0
2022-05-16,P009,S02,0,26
2022-05-16,P009,S03,45,77
2022-05-16,P009,S04,45,76
2022-05-16,P009,S05,57,89
2022-05-16,P010,S01,5,37
2022-05-16,P010,S02,12,42
2022-05-16,P010,S03,43,54
2022-05-16,P010,S04,58,101
2022-05-16,P010,S05,85,133
2022-05-17,P001,S01,0,1
2022-05-17,P001,S02,21,58
2022-05-17,P001,S03,13,35
2022-05-17,P001,S04,12,41
2022-05-17,P001,S05,2,0
2022-05-17,P002,S01,3,0
2022-05-17,P002,S02,0,0
2022-05-17,P002,S03,33,52
2022-05-17,P002,S04,15,0
2022-05-17,P002,S05,0,0
2022-05-17,P003,S01,18,33
2022-05-17,P003,S02,14,35
2022-05-17,P003,S03,6,36
2022-05-17,P003,S04,10,43
2022-05-17,P003,S05,25,1
2022-05-17,P004,S01,0,0
2022-05-17,P004,S02,23,34
2022-05-17,P004,S03,0,7
2022-05-17,P004,S04,17,0
2022-05-17,P004,S05,45,69
2022-05-17,P005,S01,4,0
2022-05-17,P005,S02,0,0
2022-05-17,P005,S03,34,41
2022-05-17,P005,S04,28,1
2022-05-17,P005,S05,22,45
2022-05-17,P006,S01,12,53
2022-05-17,P006,S02,30,40
2022-05-17,P006,S03,30,38
2022-05-17,P006,S04,54,103
2022-05-17,P006,S05,44,70
2022-05-17,P007,S01,24,47
2022-05-17,P007,S02,35,8
2022-05-17,P007,S03,34,40
2022-05-17,P007,S04,57,116
2022-05-17,P007,S05,50,105
2022-05-17,P008,S01,29,44
2022-05-17,P008,S02,47,69
2022-05-17,P008,S03,32,65
2022-05-17,P008,S04,42,64
2022-05-17,P008,S05,71,106
2022-05-17,P009,S01,0,7
2022-05-17,P009,S02,18,44
2022-05-17,P009,S03,45,96
2022-05-17,P009,S04,60,111
2022-05-17,P009,S05,57,101
2022-05-17,P010,S01,33,35
2022-05-17,P010,S02,46,58
2022-05-17,P010,S03,34,56
2022-05-17,P010,S04,64,114
2022-05-17,P010,S05,61,100
2022-05-18,P001,S01,0,0
2022-05-18,P001,S02,0,0
2022-05-18,P001,S03,9,36
2022-05-18,P001,S04,0,7
2022-05-18,P001,S05,0,12
2022-05-18,P002,S01,0,0
2022-05-18,P002,S02,13,7
2022-05-18,P002,S03,5,0
2022-05-18,P002,S04,20,46
2022-05-18,P002,S05,14,0
2022-05-18,P003,S01,16,10
2022-05-18,P003,S02,3,50
2022-05-18,P003,S03,5,22
2022-05-18,P003,S04,22,40
2022-05-18,P003,S05,24,43
2022-05-18,P004,S01,8,10
2022-05-18,P004,S02,26,12
2022-05-18,P004,S03,27,56
2022-05-18,P004,S04,29,65
2022-05-18,P004,S05,27,3
2022-05-18,P005,S01,6,0
2022-05-18,P005,S02,6,0
2022-05-18,P005,S03,16,12
2022-05-18,P005,S04,4,20
2022-05-18,P005,S05,57,97
2022-05-18,P006,S01,6,7
2022-05-18,P006,S02,12,19
2022-05-18,P006,S03,25,20
2022-05-18,P006,S04,50,45
2022-05-18,P006,S05,49,71
2022-05-18,P007,S01,28,48
2022-05-18,P007,S02,16,19
2022-05-18,P007,S03,30,22
2022-05-18,P007,S04,31,10
2022-05-18,P007,S05,40,61
2022-05-18,P008,S01,14,0
2022-05-18,P008,S02,21,42
2022-05-18,P008,S03,32,35
2022-05-18,P008,S04,41,50
2022-05-18,P008,S05,50,78
2022-05-18,P009,S01,35,37
2022-05-18,P009,S02,22,31
2022-05-18,P009,S03,31,68
2022-05-18,P009,S04,27,29
2022-05-18,P009,S05,71,100
2022-05-18,P010,S01,5,16
2022-05-18,P010,S02,37,59
2022-05-18,P010,S03,34,60
2022-05-18,P010,S04,52,92
2022-05-18,P010,S05,85,75
2022-05-19,P001,S01,2,0
2022-05-19,P001,S02,27,31
2022-05-19,P001,S03,11,15
2022-05-19,P001,S04,0,0
2022-05-19,P001,S05,22,52
2022-05-19,P002,S01,22,34
2022-05-19,P002,S02,8,6
2022-05-19,P002,S03,5,0
2022-05-19,P002,S04,12,2
2022-05-19,P002,S05,18,30
2022-05-19,P003,S01,7,44
2022-05-19,P003,S02,8,27
2022-05-19,P003,S03,33,75
2022-05-19,P003,S04,28,35
2022-05-19,P003,S05,23,8
2022-05-19,P004,S01,10,20
2022-05-19,P004,S02,11,37
2022-05-19,P004,S03,4,38
2022-05-19,P004,S04,31,45
2022-05-19,P004,S05,26,48
2022-05-19,P005,S01,22,35
2022-05-19,P005,S02,15,22
2022-05-19,P005,S03,38,49
2022-05-19,P005,S04,27,69
2022-05-19,P005,S05,36,76
2022-05-19,P006,S01,0,0
2022-05-19,P006,S02,31,32
2022-05-19,P006,S03,23,39
2022-05-19,P006,S04,23,26
2022-05-19,P006,S05,43,65
2022-05-19,P007,S01,22,63
2022-05-19,P007,S02,11,18
2022-05-19,P007,S03,36,84
2022-05-19,P007,S04,46,74
2022-05-19,P007,S05,55,95
2022-05-19,P008,S01,1,5
2022-05-19,P008,S02,37,51
2022-05-19,P008,S03,35,47
2022-05-19,P008,S04,21,31
2022-05-19,P008,S05,59,78
2022-05-19,P009,S01,1,0
2022-05-19,P009,S02,32,87
2022-05-19,P009,S03,51,49
2022-05-19,P009,S04,59,75
2022-05-19,P009,S05,57,76
2022-05-19,P010,S01,21,50
2022-05-19,P010,S02,27,38
2022-05-19,P010,S03,46,80
2022-05-19,P010,S04,68,76
2022-05-19,P010,S05,70,83
2022-05-20,P001,S01,0,0
2022-05-20,P001,S02,2,0
2022-05-20,P001,S03,0,0
2022-05-20,P001,S04,4,0
2022-05-20,P001,S05,0,26
2022-05-20,P002,S01,0,28
2022-05-20,P002,S02,21,0
2022-05-20,P002,S03,9,5
2022-05-20,P002,S04,0,0
2022-05-20,P002,S05,21,71
2022-05-20,P003,S01,13,25
2022-05-20,P003,S02,8,45
2022-05-20,P003,S03,34,39
2022-05-20,P003,S04,0,0
2022-05-20,P003,S05,34,50
2022-05-20,P004,S01,7,0
2022-05-20,P004,S02,3,0
2022-05-20,P004,S03,18,19
2022-05-20,P004,S04,12,2
2022-05-20,P004,S05,40,64
2022-05-20,P005,S01,13,1
2022-05-20,P005,S02,0,0
2022-05-20,P005,S03,12,24
2022-05-20,P005,S04,60,103
2022-05-20,P005,S05,62,104
2022-05-20,P006,S01,2,9
2022-05-20,P006,S02,34,87
2022-05-20,P006,S03,19,33
2022-05-20,P006,S04,19,44
2022-05-20,P006,S05,57,86
2022-05-20,P007,S01,3,11
2022-05-20,P007,S02,23,36
2022-05-20,P007,S03,31,43
2022-05-20,P007,S04,49,88
2022-05-20,P007,S05,39,38
2022-05-20,P008,S01,8,26
2022-05-20,P008,S02,23,21
2022-05-20,P008,S03,36,47
2022-05-20,P008,S04,53,86
2022-05-20,P008,S05,52,82
2022-05-20,P009,S01,25,26
2022-05-20,P009,S02,29,42
2022-05-20,P009,S03,42,49
2022-05-20,P009,S04,51,98
2022-05-20,P009,S05,53,52
2022-05-20,P010,S01,1,0
2022-05-20,P010,S02,33,21
2022-05-20,P010,S03,39,70
2022-05-20,P010,S04,60,82
2022-05-20,P010,S05,71,108
2022-05-21,P001,S01,0,0
2022-05-21,P001,S02,25,53
2022-05-21,P001,S03,29,33
2022-05-21,P001,S04,5,0
2022-05-21,P001,S05,0,38
2022-05-21,P002,S01,0,38
2022-05-21,P002,S02,0,0
2022-05-21,P002,S03,6,7
2022-05-21,P002,S04,22,42
2022-05-21,P002,S05,12,15
2022-05-21,P003,S01,1,0
2022-05-21,P003,S02,1,22
2022-05-21,P003,S03,0,32
2022-05-21,P003,S04,16,8
2022-05-21,P003,S05,32,77
2022-05-21,P004,S01,17,35
2022-05-21,P004,S02,24,1
2022-05-21,P004,S03,14,2
2022-05-21,P004,S04,38,49
2022-05-21,P004,S05,41,72
2022-05-21,P005,S01,0,0
2022-05-21,P005,S02,29,27
2022-05-21,P005,S03,26,23
2022-05-21,P005,S04,30,44
2022-05-21,P005,S05,33,30
2022-05-21,P006,S01,12,1
2022-05-21,P006,S02,11,0
2022-05-21,P006,S03,29,62
2022-05-21,P006,S04,55,67
2022-05-21,P006,S05,71,86
2022-05-21,P007,S01,22,18
2022-05-21,P007,S02,14,6
2022-05-21,P007,S03,34,62
2022-05-21,P007,S04,53,60
2022-05-21,P007,S05,48,53
2022-05-21,P008,S01,12,13
2022-05-21,P008,S02,17,30
2022-05-21,P008,S03,62,82
2022-05-21,P008,S04,49,84
2022-05-21,P008,S05,61,104
2022-05-21,P009,S01,7,47
2022-05-21,P009,S02,33,37
2022-05-21,P009,S03,39,48
2022-05-21,P009,S04,73,84
2022-05-21,P009,S05,68,90
2022-05-21,P010,S01,16,18
2022-05-21,P010,S02,18,19
2022-05-21,P010,S03,49,60
2022-05-21,P010,S04,73,127
2022-05-21,P010,S05,82,127
2022-05-22,P001,S01,0,0
2022-05-22,P001,S02,13,11
2022-05-22,P001,S03,0,45
2022-05-22,P001,S04,24,45
2022-05-22,P001,S05,19,0
2022-05-22,P002,S01,0,0
2022-05-22,P002,S02,4,0
2022-05-22,P002,S03,0,7
2022-05-22,P002,S04,18,59
2022-05-22,P002,S05,8,0
2022-05-22,P003,S01,0,0
2022-05-22,P003,S02,18,14
2022-05-22,P003,S03,36,48
2022-05-22,P003,S04,21,4
2022-05-22,P003,S05,27,0
2022-05-22,P004,S01,13,33
2022-05-22,P004,S02,26,18
2022-05-22,P004,S03,21,42
2022-05-22,P004,S04,31,29
2022-05-22,P004,S05,9,20
2022-05-22,P005,S01,6,0
2022-05-22,P005,S02,24,35
2022-05-22,P005,S03,11,0
2022-05-22,P005,S04,21,79
2022-05-22,P005,S05,48,75
2022-05-22,P006,S01,8,7
2022-05-22,P006,S02,31,36
2022-05-22,P006,S03,35,45
2022-05-22,P006,S04,59,103
2022-05-22,P006,S05,62,81
2022-05-22,P007,S01,22,26
2022-05-22,P007,S02,24,68
2022-05-22,P007,S03,24,40
2022-05-22,P007,S04,50,85
2022-05-22,P007,S05,53,121
2022-05-22,P008,S01,0,29
2022-05-22,P008,S02,38,95
2022-05-22,P008,S03,24,18
2022-05-22,P008,S04,68,64
2022-05-22,P008,S05,50,65
2022-05-22,P009,S01,16,55
2022-05-22,P009,S02,28,29
2022-05-22,P009,S03,47,79
2022-05-22,P009,S04,64,92
2022-05-22,P009,S05,55,64
2022-05-22,P010,S01,30,48
2022-05-22,P010,S02,30,67
2022-05-22,P010,S03,38,52
2022-05-22,P010,S04,67,91
2022-05-22,P010,S05,84,122
2022-05-23,P001,S01,0,3
2022-05-23,P001,S02,0,3
2022-05-23,P001,S03,17,19
2022-05-23,P001,S04,0,0
2022-05-23,P001,S05,0,11
2022-05-23,P002,S01,1,35
2022-05-23,P002,S02,17,22
2022-05-23,P002,S03,15,14
2022-05-23,P002,S04,11,9
2022-05-23,P002,S05,21,60
2022-05-23,P003,S01,12,36
2022-05-23,P003,S02,17,36
2022-05-23,P003,S03,1,35
2022-05-23,P003,S04,34,46
2022-05-23,P003,S05,16,36
2022-05-23,P004,S01,11,12
2022-05-23,P004,S02,0,6
2022-05-23,P004,S03,22,47
2022-05-23,P004,S04,25,32
2022-05-23,P004,S05,37,56
2022-05-23,P005,S01,2,0
2022-05-23,P005,S02,0,0
2022-05-23,P005,S03,27,47
2022-05-23,P005,S04,42,57
2022-05-23,P005,S05,39,74
2022-05-23,P006,S01,31,49
2022-05-23,P006,S02,6,25
2022-05-23,P006,S03,43,58
2022-05-23,P006,S04,41,86
2022-05-23,P006,S05,51,79
2022-05-23,P007,S01,2,1
2022-05-23,P007,S02,23,52
2022-05-23,P007,S03,32,40
2022-05-23,P007,S04,44,83
2022-05-23,P007,S05,52,61
2022-05-23,P008,S01,9,32
2022-05-23,P008,S02,8,0
2022-05-23,P008,S03,48,82
2022-05-23,P008,S04,50,53
2022-05-23,P008,S05,62,98
2022-05-23,P009,S01,0,28
2022-05-23,P009,S02,26,31
2022-05-23,P009,S03,33,9
2022-05-23,P009,S04,55,87
2022-05-23,P009,S05,60,115
2022-05-23,P010,S01,0,0
2022-05-23,P010,S02,19,22
2022-05-23,P010,S03,41,70
2022-05-23,P010,S04,51,58
2022-05-23,P010,S05,85,175
2022-05-24,P001,S01,2,0
2022-05-24,P001,S02,17,0
2022-05-24,P001,S03,0,0
2022-05-24,P001,S04,0,0
2022-05-24,P001,S05,0,0
2022-05-24,P002,S01,3,0
2022-05-24,P002,S02,1,0
2022-05-24,P002,S03,16,21
2022-05-24,P002,S04,19,40
2022-05-24,P002,S05,19,56
2022-05-24,P003,S01,0,0
2022-05-24,P003,S02,25,32
2022-05-24,P003,S03,0,0
2022-05-24,P003,S04,17,0
2022-05-24,P003,S05,33,35
2022-05-24,P004,S01,8,7
2022-05-24,P004,S02,0,0
2022-05-24,P004,S03,7,32
2022-05-24,P004,S04,20,19
2022-05-24,P004,S05,18,50
2022-05-24,P005,S01,21,55
2022-05-24,P005,S02,18,32
2022-05-24,P005,S03,8,7
2022-05-24,P005,S04,20,0
2022-05-24,P005,S05,44,52
2022-05-24,P006,S01,20,47
2022-05-24,P006,S02,21,43
2022-05-24,P006,S03,18,64
2022-05-24,P006,S04,33,55
2022-05-24,P006,S05,34,32
2022-05-24,P007,S01,14,25
2022-05-24,P007,S02,11,0
2022-05-24,P007,S03,16,47
2022-05-24,P007,S04,32,41
2022-05-24,P007,S05,62,70
2022-05-24,P008,S01,3,0
2022-05-24,P008,S02,38,96
2022-05-24,P008,S03,40,75
2022-05-24,P008,S04,38,95
2022-05-24,P008,S05,57,102
2022-05-24,P009,S01,11,11
2022-05-24,P009,S02,41,72
2022-05-24,P009,S03,51,81
2022-05-24,P009,S04,40,48
2022-05-24,P009,S05,62,80
2022-05-24,P010,S01,2,27
2022-05-24,P010,S02,21,34
2022-05-24,P010,S03,44,54
2022-05-24,P010,S04,69,81
2022-05-24,P010,S05,71,111
2022-05-25,P001,S01,0,0
2022-05-25,P001,S02,11,31
2022-05-25,P001,S03,0,14
2022-05-25,P001,S04,9,0
2022-05-25,P001,S05,0,22
2022-05-25,P002,S01,5,0
2022-05-25,P002,S02,0,0
2022-05-25,P002,S03,3,0
2022-05-25,P002,S04,0,22
2022-05-25,P002,S05,23,9
2022-05-25,P003,S01,5,0
2022-05-25,P003,S02,5,0
2022-05-25,P003,S03,7,50
2022-05-25,P003,S04,11,0
2022-05-25,P003,S05,12,38
2022-05-25,P004,S01,0,0
2022-05-25,P004,S02,25,42
2022-05-25,P004,S03,18,69
2022-05-25,P004,S04,24,21
2022-05-25,P004,S05,24,13
2022-05-25,P005,S01,19,39
2022-05-25,P005,S02,24,60
2022-05-25,P005,S03,16,5
2022-05-25,P005,S04,26,21
2022-05-25,P005,S05,35,75
2022-05-25,P006,S01,6,11
2022-05-25,P006,S02,15,38
2022-05-25,P006,S03,17,0
2022-05-25,P006,S04,37,75
2022-05-25,P006,S05,45,54
2022-05-25,P007,S01,0,9
2022-05-25,P007,S02,20,27
2022-05-25,P007,S03,46,50
2022-05-25,P007,S04,55,83
2022-05-25,P007,S05,29,39
2022-05-25,P008,S01,20,22
2022-05-25,P008,S02,7,7
2022-05-25,P008,S03,24,45
2022-05-25,P008,S04,51,55
2022-05-25,P008,S05,47,85
2022-05-25,P009,S01,3,0
2022-05-25,P009,S02,12,25
2022-05-25,P009,S03,39,44
2022-05-25,P009,S04,49,104
2022-05-25,P009,S05,51,37
2022-05-25,P010,S01,18,24
2022-05-25,P010,S02,20,43
2022-05-25,P010,S03,49,29
2022-05-25,P010,S04,47,116
2022-05-25,P010,S05,73,123
2022-05-26,P001,S01,13,19
2022-05-26,P001,S02,10,29
2022-05-26,P001,S03,9,7
2022-05-26,P001,S04,7,0
2022-05-26,P001,S05,6,0
2022-05-26,P002,S01,0,0
2022-05-26,P002,S02,0,0
2022-05-26,P002,S03,6,17
2022-05-26,P002,S04,20,20
2022-05-26,P002,S05,26,57
2022-05-26,P003,S01,9,16
2022-05-26,P003,S02,11,40
2022-05-26,P003,S03,24,62
2022-05-26,P003,S04,16,35
2022-05-26,P003,S05,33,37
2022-05-26,P004,S01,2,3
2022-05-26,P004,S02,19,46
2022-05-26,P004,S03,13,0
2022-05-26,P004,S04,24,17
2022-05-26,P004,S05,12,0
2022-05-26,P005,S01,10,42
2022-05-26,P005,S02,13,23
2022-05-26,P005,S03,32,17
2022-05-26,P005,S04,32,47
2022-05-26,P005,S05,39,48
2022-05-26,P006,S01,0,2
2022-05-26,P006,S02,32,65
2022-05-26,P006,S03,19,1
2022-05-26,P006,S04,15,48
2022-05-26,P006,S05,31,39
2022-05-26,P007,S01,22,0
2022-05-26,P007,S02,33,44
2022-05-26,P007,S03,16,19
2022-05-26,P007,S04,30,53
2022-05-26,P007,S05,40,21
2022-05-26,P008,S01,8,0
2022-05-26,P008,S02,23,10
2022-05-26,P008,S03,27,44
2022-05-26,P008,S04,41,66
2022-05-26,P008,S05,60,66
2022-05-26,P009,S01,11,0
2022-05-26,P009,S02,26,32
2022-05-26,P009,S03,26,45
2022-05-26,P009,S04,60,80
2022-05-26,P009,S05,51,79
2022-05-26,P010,S01,0,0
2022-05-26,P010,S02,39,59
2022-05-26,P010,S03,21,0
2022-05-26,P010,S04,55,99
2022-05-26,P010,S05,51,85
2022-05-27,P001,S01,14,58
2022-05-27,P001,S02,6,19
2022-05-27,P001,S03,0,41
2022-05-27,P001,S04,0,0
2022-05-27,P001,S05,4,36
2022-05-27,P002,S01,24,38
2022-05-27,P002,S02,15,23
2022-05-27,P002,S03,0,29
2022-05-27,P002,S04,4,36
2022-05-27,P002,S05,26,51
2022-05-27,P003,S01,22,77
2022-05-27,P003,S02,6,0
2022-05-27,P003,S03,0,44
2022-05-27,P003,S04,11,39
2022-05-27,P003,S05,12,48
2022-05-27,P004,S01,0,0
2022-05-27,P004,S02,8,1
2022-05-27,P004,S03,22,31
2022-05-27,P004,S04,27,34
2022-05-27,P004,S05,20,18
2022-05-27,P005,S01,27,45
2022-05-27,P005,S02,0,0
2022-05-27,P005,S03,21,68
2022-05-27,P005,S04,37,37
2022-05-27,P005,S05,57,84
2022-05-27,P006,S01,20,6
2022-05-27,P006,S02,0,0
2022-05-27,P006,S03,0,42
2022-05-27,P006,S04,34,32
2022-05-27,P006,S05,44,69
2022-05-27,P007,S01,15,46
2022-05-27,P007,S02,15,4
2022-05-27,P007,S03,36,70
2022-05-27,P007,S04,38,100
2022-05-27,P007,S05,42,45
2022-05-27,P008,S01,14,7
2022-05-27,P008,S02,26,22
2022-05-27,P008,S03,28,79
2022-05-27,P008,S04,38,41
2022-05-27,P008,S05,65,76
2022-05-27,P009,S01,5,19
2022-05-27,P009,S02,33,73
2022-05-27,P009,S03,28,53
2022-05-27,P009,S04,43,52
2022-05-27,P009,S05,72,97
2022-05-27,P010,S01,16,27
2022-05-27,P010,S02,16,43
2022-05-27,P010,S03,45,27
2022-05-27,P010,S04,56,68
2022-05-27,P010,S05,78,88
2022-05-28,P001,S01,0,7
2022-05-28,P001,S02,3,19
2022-05-28,P001,S03,0,33
2022-05-28,P001,S04,11,43
2022-05-28,P001,S05,16,23
2022-05-28,P002,S01,0,0
2022-05-28,P002,S02,22,60
2022-05-28,P002,S03,3,0
2022-05-28,P002,S04,10,9
2022-05-28,P002,S05,13,30
2022-05-28,P003,S01,13,39
2022-05-28,P003,S02,14,0
2022-05-28,P003,S03,11,62
2022-05-28,P003,S04,22,40
2022-05-28,P003,S05,27,48
2022-05-28,P004,S01,0,0
2022-05-28,P004,S02,12,43
2022-05-28,P004,S03,19,0
2022-05-28,P004,S04,29,27
2022-05-28,P004,S05,19,11
2022-05-28,P005,S01,13,44
2022-05-28,P005,S02,20,42
2022-05-28,P005,S03,28,44
2022-05-28,P005,S04,39,10
2022-05-28,P005,S05,41,40
2022-05-28,P006,S01,21,28
2022-05-28,P006,S02,19,0
2022-05-28,P006,S03,39,71
2022-05-28,P006,S04,44,49
2022-05-28,P006,S05,40,64
2022-05-28,P007,S01,4,14
2022-05-28,P007,S02,0,0
2022-05-28,P007,S03,51,85
2022-05-28,P007,S04,46,108
2022-05-28,P007,S05,32,31
2022-05-28,P008,S01,8,29
2022-05-28,P008,S02,34,33
2022-05-28,P008,S03,48,63
2022-05-28,P008,S04,63,73
2022-05-28,P008,S05,62,83
2022-05-28,P009,S01,24,25
2022-05-28,P009,S02,28,52
2022-05-28,P009,S03,48,89
2022-05-28,P009,S04,59,80
2022-05-28,P009,S05,68,102
2022-05-28,P010,S01,18,24
2022-05-28,P010,S02,32,17
2022-05-28,P010,S03,54,84
2022-05-28,P010,S04,74,111
2022-05-28,P010,S05,62,85
2022-05-29,P001,S01,0,14
2022-05-29,P001,S02,0,0
2022-05-29,P001,S03,9,0
2022-05-29,P001,S04,7,0
2022-05-29,P001,S05,0,0
2022-05-29,P002,S01,0,13
2022-05-29,P002,S02,0,0
2022-05-29,P002,S03,27,59
2022-05-29,P002,S04,0,0
2022-05-29,P002,S05,18,33
2022-05-29,P003,S01,0,23
2022-05-29,P003,S02,17,35
2022-05-29,P003,S03,27,49
2022-05-29,P003,S04,23,65
2022-05-29,P003,S05,34,34
2022-05-29,P004,S01,12,4
2022-05-29,P004,S02,17,35
2022-05-29,P004,S03,5,5
2022-05-29,P004,S04,28,33
2022-05-29,P004,S05,34,67
2022-05-29,P005,S01,7,14
2022-05-29,P005,S02,29,52
2022-05-29,P005,S03,25,18
2022-05-29,P005,S04,38,63
2022-05-29,P005,S05,52,78
2022-05-29,P006,S01,0,0
2022-05-29,P006,S02,26,27
2022-05-29,P006,S03,33,51
2022-05-29,P006,S04,36,52
2022-05-29,P006,S05,39,58
2022-05-29,P007,S01,5,0
2022-05-29,P007,S02,19,23
2022-05-29,P007,S03,42,60
2022-05-29,P007,S04,54,111
2022-05-29,P007,S05,64,106
2022-05-29,P008,S01,16,41
2022-05-29,P008,S02,26,58
2022-05-29,P008,S03,44,58
2022-05-29,P008,S04,59,90
2022-05-29,P008,S05,62,83
2022-05-29,P009,S01,15,42
2022-05-29,P009,S02,37,62
2022-05-29,P009,S03,48,97
2022-05-29,P009,S04,55,60
2022-05-29,P009,S05,84,115
2022-05-29,P010,S01,9,0
2022-05-29,P010,S02,37,23
2022-05-29,P010,S03,40,71
2022-05-29,P010,S04,70,91
2022-05-29,P010,S05,78,99
2022-05-30,P001,S01,0,5
2022-05-30,P001,S02,0,0
2022-05-30,P001,S03,0,22
2022-05-30,P001,S04,10,30
2022-05-30,P001,S05,19,11
2022-05-30,P002,S01,0,0
2022-05-30,P002,S02,36,51
2022-05-30,P002,S03,18,2
2022-05-30,P002,S04,20,67
2022-05-30,P002,S05,12,0
2022-05-30,P003,S01,2,0
2022-05-30,P003,S02,7,26
2022-05-30,P003,S03,11,10
2022-05-30,P003,S04,21,43
2022-05-30,P003,S05,3,6
2022-05-30,P004,S01,29,16
2022-05-30,P004,S02,9,52
2022-05-30,P004,S03,26,28
2022-05-30,P004,S04,23,34
2022-05-30,P004,S05,18,25
2022-05-30,P005,S01,3,6
2022-05-30,P005,S02,5,0
2022-05-30,P005,S03,19,62
