Date,Product_ID,Store_ID,Sales_Quantity,Inventory_Level
2022-02-07,P008,S05,33,47
2022-01-23,P003,S05,3,24
2023-01-04,P005,S05,25,67
2023-07-16,P010,S02,22,22
2022-12-22,P007,S03,32,76
2022-06-09,P007,S05,37,75
2023-03-10,P003,S03,26,59
2023-11-14,P002,S03,25,55
2022-08-03,P010,S03,22,17
2023-02-15,P004,S04,26,48
2022-06-07,P003,S02,0,0
2023-09-26,P008,S05,16,17
2022-07-15,P003,S02,2,37
2022-02-07,P005,S02,16,27
2022-11-05,P004,S04,6,21
2022-06-17,P001,S05,10,32
2022-08-20,P005,S01,15,37
2022-12-07,P009,S02,4,19
2023-08-31,P001,S02,0,8
2022-12-18,P001,S04,0,0
2022-07-05,P010,S04,31,34
2023-12-31,P001,S01,6,0
2022-03-25,P001,S03,13,35
2023-07-10,P008,S03,20,56
2022-05-18,P010,S03,34,60
2023-04-24,P009,S02,40,57
2022-03-05,P003,S01,17,25
2022-10-24,P007,S03,2,0
2023-11-17,P009,S03,18,43
2023-06-25,P001,S02,4,0
2023-06-21,P010,S02,18,6
2023-05-04,P001,S04,0,4
2023-04-18,P008,S03,26,24
2022-04-28,P006,S01,15,51
2022-04-18,P005,S02,7,2
2022-06-07,P007,S01,16,18
2023-07-04,P004,S03,16,25
2023-07-05,P008,S03,19,0
2022-05-21,P005,S05,33,30
2023-07-29,P002,S04,22,35
2022-10-04,P009,S03,9,9
2022-12-16,P005,S02,13,17
2023-01-04,P004,S01,4,0
2023-07-26,P008,S03,7,53
2023-08-02,P002,S02,6,0
2023-03-04,P005,S05,25,0
2023-04-11,P005,S04,40,28
2023-10-12,P006,S01,0,8
2022-08-31,P009,S04,39,18
2022-09-28,P003,S03,0,0
2023-08-08,P004,S05,20,32
2022-11-21,P008,S01,16,16
2023-05-05,P010,S05,81,87
2022-08-12,P004,S01,0,0
2023-10-30,P002,S05,0,0
2022-12-26,P004,S03,16,43
2023-03-30,P007,S01,7,31
2023-01-29,P003,S02,13,9
2022-06-06,P010,S01,20,2
2022-10-02,P009,S05,21,31
2022-07-08,P003,S05,0,5
2022-05-07,P003,S05,29,14
2023-11-24,P006,S05,28,35
2023-06-02,P008,S02,4,8
2022-06-30,P009,S03,31,42
2022-03-07,P004,S01,11,25
2022-06-21,P009,S02,25,45
2022-07-30,P003,S03,0,0
2022-10-02,P006,S02,16,75
2022-08-24,P003,S05,3,0
2022-11-29,P001,S05,7,0
2023-01-07,P008,S01,24,20
2023-12-24,P008,S05,69,107
2022-07-22,P006,S02,9,24
2022-01-20,P009,S02,15,39
2023-02-11,P001,S02,13,15
2023-04-01,P001,S02,24,53
2023-04-03,P006,S05,41,70
2022-02-16,P003,S03,16,49
2023-05-24,P006,S05,45,70
2022-03-13,P006,S04,56,68
2022-04-25,P009,S01,14,27
2023-03-08,P010,S01,14,69
2023-04-15,P005,S02,25,22
2022-11-18,P001,S05,0,0
2023-07-06,P010,S05,46,66
2023-09-08,P008,S04,31,58
2022-02-23,P006,S02,19,51
2022-01-10,P010,S05,49,84
2023-03-21,P004,S03,13,2
2023-07-01,P008,S05,57,106
2023-11-14,P008,S03,0,0
2023-12-26,P008,S04,52,84
2022-01-27,P002,S01,9,0
2022-01-27,P010,S03,41,90
2023-07-25,P010,S02,24,9
2022-02-09,P007,S02,19,43
2022-03-21,P001,S05,15,38
2023-07-27,P004,S02,17,11
2023-03-06,P010,S02,22,7
2023-07-04,P008,S03,20,64
2023-12-15,P002,S03,6,0
2023-01-02,P010,S01,12,0
2022-10-13,P007,S01,5,0
2023-12-03,P010,S04,29,40
2022-08-23,P009,S01,4,19
2023-07-18,P010,S02,19,47
2023-07-01,P006,S05,35,55
2022-10-15,P003,S02,2,0
2023-11-28,P004,S04,0,3
2023-03-30,P007,S04,54,93
2022-07-23,P002,S03,11,0
2022-06-21,P005,S01,15,69
2023-03-01,P005,S01,0,0
2023-01-31,P005,S02,5,2
2023-09-22,P003,S02,0,0
2023-02-20,P008,S04,52,107
2022-12-09,P008,S01,7,8
2022-03-03,P004,S03,10,0
2022-07-12,P005,S01,13,33
2023-04-13,P008,S05,59,106
2023-01-30,P010,S02,17,34
2023-11-04,P001,S05,0,0
2023-12-18,P009,S02,36,47
2022-07-13,P008,S03,38,57
2023-06-14,P009,S02,9,27
2023-03-18,P003,S03,11,10
2023-03-17,P006,S03,41,62
2022-06-04,P003,S05,21,55
2022-09-29,P003,S02,2,3
2022-06-17,P003,S04,9,5
2022-05-18,P003,S01,16,10
2023-12-21,P004,S02,17,36
2023-02-15,P010,S05,68,83
2022-08-23,P004,S03,1,17
2022-11-18,P001,S01,22,83
2023-11-18,P008,S01,13,0
2022-10-13,P004,S01,8,9
2022-12-12,P008,S02,22,37
2023-08-26,P009,S02,7,46
2022-02-09,P009,S02,56,61
2022-06-23,P004,S04,30,9
2022-01-21,P006,S05,38,60
2022-05-16,P008,S04,62,102
2022-08-08,P010,S05,30,52
2023-05-09,P004,S04,32,78
2022-03-21,P008,S02,18,16
2023-10-12,P002,S02,9,26
2023-03-28,P006,S05,31,46
2023-11-11,P004,S01,0,3
2022-05-19,P003,S05,23,8
2022-08-13,P006,S05,13,25
2022-05-03,P006,S02,41,78
2023-10-09,P007,S05,20,51
2023-11-21,P010,S03,9,19
2022-05-01,P001,S03,5,11
2023-05-04,P007,S05,49,90
2023-02-16,P008,S05,46,65
2023-11-25,P008,S05,40,48
2022-04-07,P006,S01,20,43
2023-12-20,P008,S05,36,49
2023-10-09,P009,S03,14,2
2022-10-12,P004,S03,17,13
2023-07-15,P007,S03,23,36
2022-02-24,P009,S04,54,89
2022-12-12,P001,S03,1,28
2022-05-17,P005,S05,22,45
2022-10-16,P003,S04,0,2
2023-08-14,P009,S02,29,50
2022-02-10,P002,S04,6,22
2023-01-08,P007,S01,1,0
2023-02-25,P010,S03,47,62
2023-01-26,P006,S01,19,42
2022-05-04,P006,S05,39,61
2022-05-12,P007,S01,9,6
2023-05-28,P003,S03,34,46
2023-08-28,P003,S01,2,21
2023-08-18,P006,S02,7,32
2023-08-15,P007,S03,29,35
2023-04-29,P009,S05,92,155
2023-03-06,P002,S01,0,4
2022-10-09,P006,S01,0,12
2022-10-02,P009,S02,36,91
2022-01-22,P009,S03,17,56
2022-10-27,P002,S03,10,60
2023-01-06,P002,S02,14,10
2022-02-13,P004,S04,10,25
2022-09-19,P003,S03,0,0
2022-01-21,P007,S04,9,10
2022-02-07,P002,S02,8,0
2023-09-14,P005,S02,8,7
2022-06-13,P005,S02,7,29
2023-09-13,P005,S02,0,10
2022-10-13,P006,S05,15,36
2022-09-14,P008,S03,0,36
2022-06-10,P005,S04,15,0
2023-04-14,P010,S04,53,88
2023-12-25,P009,S01,3,13
2022-06-13,P003,S02,7,13
2022-01-22,P006,S04,31,40
2022-11-25,P005,S01,14,5
2022-10-26,P010,S04,29,74
2022-06-28,P002,S05,15,0
2022-01-24,P007,S04,29,9
2023-03-20,P002,S04,20,46
2023-01-03,P006,S05,10,33
2022-02-05,P008,S04,43,51
2022-03-27,P007,S01,9,27
2023-12-01,P001,S02,1,16
2023-04-19,P008,S05,36,50
2023-01-08,P009,S05,60,95
2023-12-28,P006,S04,34,50
2022-12-16,P010,S05,50,61
2022-12-04,P008,S02,2,0
2023-03-23,P002,S03,0,0
2023-01-07,P002,S05,12,14
2023-05-24,P003,S04,20,38
2022-12-11,P001,S04,16,18
2022-03-05,P008,S05,82,124
2022-03-01,P007,S03,45,70
2022-02-15,P008,S02,30,33
2022-04-15,P004,S02,15,21
2022-04-10,P009,S01,12,7
2022-03-22,P007,S05,56,76
2022-06-09,P007,S01,0,11
2022-03-04,P001,S01,0,0
2022-05-21,P006,S04,55,67
2023-10-02,P009,S03,0,5
2023-09-27,P001,S03,10,18
2022-11-21,P002,S03,33,51
2023-06-05,P005,S05,27,45
2022-07-26,P005,S04,18,37
2023-04-19,P003,S02,0,3
2022-03-03,P005,S05,23,39
2023-09-17,P008,S03,7,4
2022-09-10,P009,S03,2,39
2023-09-02,P002,S04,6,0
2023-05-15,P004,S03,25,30
2022-09-03,P007,S05,1,2
2022-02-12,P008,S04,47,51
2022-02-12,P004,S05,48,70
2022-05-27,P008,S01,14,7
2022-04-21,P006,S01,23,1
2022-12-16,P008,S05,41,71
2023-02-16,P005,S03,28,31
2023-08-31,P008,S04,22,18
2022-11-16,P001,S04,4,14
2023-11-06,P008,S04,9,0
2022-12-27,P010,S05,66,96
2022-01-11,P004,S02,12,30
2022-03-18,P005,S01,0,1
2023-01-16,P010,S04,42,42
2023-05-20,P002,S04,19,39
2023-01-13,P003,S04,20,9
2023-05-06,P005,S01,18,38
2022-09-26,P007,S02,7,0
2022-05-21,P007,S04,53,60
2023-04-11,P008,S01,1,0
2023-12-03,P001,S01,0,7
2023-10-23,P006,S05,12,28
2022-05-20,P005,S03,12,24
2023-01-04,P006,S04,43,61
2022-10-02,P009,S03,9,4
2022-07-29,P010,S02,18,40
2023-06-01,P004,S01,6,25
2022-02-25,P001,S03,0,16
2022-11-13,P007,S03,14,0
2023-07-02,P002,S05,13,0
2023-11-27,P002,S01,0,0
2022-05-08,P002,S01,0,17
2023-07-26,P004,S04,21,1
2022-03-29,P007,S05,56,99
2022-06-01,P010,S05,81,146
2022-11-16,P007,S05,20,4
2023-12-27,P006,S05,28,67
2023-03-28,P008,S01,12,27
2023-11-21,P004,S04,0,0
2023-05-17,P001,S03,9,29
2022-01-09,P010,S03,53,92
2022-12-12,P004,S04,23,65
2022-09-24,P006,S04,22,24
2022-06-28,P006,S04,4,16
2022-12-21,P003,S02,5,18
2022-05-20,P004,S01,7,0
2022-04-17,P010,S01,13,36
2023-11-25,P002,S01,0,13
2022-11-09,P008,S05,14,23
2022-12-25,P008,S01,34,83
2023-06-20,P009,S02,29,53
2022-04-15,P006,S02,28,65
2022-09-28,P008,S04,0,0
2022-08-19,P008,S03,0,8
2022-05-21,P009,S01,7,47
2022-06-14,P009,S02,22,39
2023-07-31,P008,S04,22,60
2023-12-16,P002,S05,35,29
2022-09-12,P008,S01,4,0
2023-10-06,P002,S01,0,0
2023-06-19,P009,S01,10,26
2022-07-14,P008,S04,39,49
2022-04-14,P004,S01,0,0
2022-02-16,P009,S05,50,65
2022-03-03,P003,S04,30,74
2023-03-27,P003,S01,4,0
2022-11-21,P004,S05,22,33
2022-04-09,P010,S01,31,64
2022-04-14,P005,S03,29,30
2022-11-24,P009,S05,33,39
2022-01-23,P004,S04,23,15
2022-08-30,P008,S01,0,20
2022-03-13,P009,S04,47,112
2023-09-04,P009,S03,20,37
2022-09-08,P005,S05,16,21
2022-04-04,P001,S01,5,24
2023-06-25,P001,S04,28,34
2023-03-15,P010,S01,16,34
2023-06-29,P005,S05,19,27
2023-12-06,P002,S02,0,4
2023-03-06,P003,S02,4,11
2022-01-14,P002,S01,2,19
2022-03-13,P008,S01,10,10
2022-09-17,P004,S02,17,5
2022-04-28,P002,S05,6,43
2022-01-28,P010,S03,38,40
2022-12-06,P008,S01,0,0
2022-04-04,P005,S03,24,32
2022-09-19,P003,S05,0,0
2022-11-15,P010,S03,16,36
2022-05-06,P004,S04,30,51
2022-01-28,P010,S02,21,12
2023-05-07,P005,S02,25,53
2023-01-26,P004,S04,25,26
2022-12-14,P010,S05,49,33
2023-10-21,P009,S03,12,0
2023-04-07,P008,S03,13,51
2022-08-01,P010,S01,0,0
2022-02-03,P010,S02,25,35
2022-02-16,P010,S02,38,67
2022-04-24,P007,S04,47,104
2023-10-28,P003,S04,18,29
2023-01-27,P009,S05,61,57
2023-01-17,P009,S01,17,19
2023-12-12,P009,S05,39,99
2023-03-28,P009,S04,72,119
2022-11-08,P002,S03,1,2
2023-03-29,P007,S02,24,32
2022-04-19,P008,S02,32,60
2023-12-06,P009,S05,35,49
2023-09-13,P010,S05,14,0
2023-05-24,P002,S01,0,6
2022-07-18,P010,S02,9,0
2022-06-02,P002,S05,15,40
2023-11-29,P005,S03,14,6
2022-10-14,P008,S05,12,0
2023-12-03,P003,S05,9,27
2022-05-27,P006,S01,20,6
2023-10-16,P009,S01,3,0
2023-05-28,P005,S03,23,33
2023-12-05,P005,S02,0,9
2022-01-12,P010,S02,16,30
2023-03-01,P006,S03,3,39
2022-06-05,P002,S01,13,53
2022-11-20,P004,S05,25,50
2022-06-01,P006,S04,27,58
2023-04-04,P007,S05,43,70
2022-10-13,P008,S01,4,24
2022-07-24,P004,S03,13,19
2022-04-08,P001,S02,9,13
2023-07-03,P010,S03,29,67
2022-09-14,P001,S05,0,8
2023-03-23,P010,S05,80,127
2023-04-14,P008,S04,55,66
2023-07-20,P008,S04,35,35
2022-05-07,P010,S02,32,48
2022-08-28,P004,S04,0,0
2022-08-18,P001,S01,4,21
2023-04-05,P008,S02,28,86
2023-03-16,P005,S01,17,35
2023-06-29,P010,S03,35,40
2023-05-17,P009,S02,19,53
2023-07-23,P004,S01,0,0
2022-02-23,P007,S04,55,76
2023-10-18,P006,S03,14,24
2023-09-14,P003,S05,18,16
2023-02-18,P006,S05,58,58
2023-04-02,P006,S01,31,66
2023-05-06,P009,S02,30,71
2023-11-11,P005,S01,1,4
2022-12-22,P006,S01,7,0
2022-02-06,P004,S01,12,5
2023-12-31,P001,S04,0,0
2023-10-05,P010,S02,18,41
2023-04-18,P001,S04,11,23
2023-02-04,P009,S03,34,18
2022-09-30,P002,S04,15,26
2022-05-27,P001,S04,0,0
2022-05-08,P001,S05,41,77
2022-04-25,P009,S03,35,52
2022-05-27,P007,S01,15,46
2022-02-08,P002,S01,0,8
2022-09-12,P006,S03,1,6
2022-06-11,P008,S03,39,37
2023-11-19,P007,S02,17,57
2022-04-17,P009,S04,51,71
2023-08-18,P008,S03,12,4
2023-03-31,P010,S05,81,137
2023-04-16,P005,S01,6,32
2022-03-25,P003,S01,0,0
2022-08-21,P002,S01,2,0
2022-06-08,P007,S03,23,21
2022-03-01,P002,S01,8,10
2022-04-01,P009,S04,77,155
2023-09-14,P009,S02,11,22
2023-12-03,P006,S04,4,0
2022-04-29,P005,S02,23,23
2022-03-27,P009,S03,49,84
2022-11-11,P010,S02,10,40
2023-05-17,P006,S03,26,79
2023-11-03,P006,S01,11,31
2023-08-24,P009,S01,0,0
2023-01-13,P005,S04,22,61
2023-01-09,P004,S01,6,6
2022-05-31,P006,S04,27,0
2023-02-10,P004,S01,13,0
2022-04-30,P008,S03,37,27
2022-05-20,P009,S05,53,52
2022-11-23,P010,S05,36,34
2023-03-26,P006,S05,51,92
2023-02-03,P003,S03,0,10
2023-01-27,P010,S04,48,80
2023-04-13,P009,S01,19,3
2022-05-30,P006,S01,26,38
2022-01-29,P003,S03,13,53
2023-05-23,P005,S05,10,28
2023-11-26,P006,S03,19,0
2022-01-27,P005,S04,21,3
2022-12-23,P009,S04,52,24
2022-01-02,P009,S03,30,59
2022-03-13,P009,S05,81,80
2023-02-11,P007,S05,50,108
2022-03-27,P008,S01,8,20
2023-05-29,P005,S01,0,0
2023-12-24,P005,S04,35,81
2023-03-22,P009,S04,60,99
2023-11-03,P009,S05,24,36
2022-12-30,P009,S05,66,95
2023-04-10,P004,S03,32,51
2022-03-20,P005,S03,44,95
2022-09-10,P004,S03,7,13
2022-03-17,P010,S05,88,137
2022-03-27,P004,S01,0,0
2022-11-06,P009,S03,10,31
2023-01-21,P009,S01,17,27
2023-01-11,P003,S01,0,28
2022-10-18,P002,S04,10,7
2022-04-14,P010,S05,76,76
2023-01-05,P005,S01,0,0
2022-10-20,P002,S03,0,22
2023-08-16,P002,S03,0,1
2023-03-23,P008,S04,48,80
2022-06-07,P001,S01,4,14
2023-07-22,P004,S02,14,31
2022-12-23,P008,S03,22,13
2022-10-29,P007,S01,0,17
2023-09-03,P005,S01,15,9
2022-01-29,P005,S04,25,20
2022-11-08,P006,S01,1,0
2022-12-24,P010,S02,21,31
2023-04-03,P008,S01,2,9
2023-01-31,P005,S01,3,0
2022-09-13,P007,S03,22,66
2022-04-22,P007,S03,55,86
2022-06-05,P009,S05,57,56
2022-06-19,P006,S01,21,28
2023-01-03,P003,S01,5,15
2022-01-02,P001,S04,23,37
2022-07-31,P005,S03,21,12
2022-01-23,P002,S05,35,47
2022-06-21,P006,S01,0,33
2023-10-01,P001,S02,4,8
2023-05-27,P009,S01,18,0
2023-01-19,P009,S02,0,7
2023-12-11,P007,S04,16,25
2022-01-20,P003,S04,0,0
2023-11-06,P002,S05,0,0
2023-03-10,P001,S02,15,12
2022-05-04,P004,S05,35,61
2022-08-28,P009,S01,11,3
2022-08-16,P004,S01,16,0
2023-06-13,P010,S02,17,7
2023-06-24,P010,S01,22,3
2022-10-21,P003,S01,5,36
2023-07-06,P007,S04,36,59
2022-07-22,P006,S03,5,0
2023-10-06,P007,S04,27,39
2022-06-01,P007,S02,0,41
2022-09-10,P006,S04,0,6
2023-07-24,P001,S02,1,0
2022-04-29,P003,S01,0,0
2023-02-14,P006,S01,2,10
2022-01-25,P010,S03,24,52
2022-03-19,P007,S03,54,80
2023-05-13,P003,S03,19,27
2023-04-14,P001,S02,7,9
2023-08-03,P008,S05,30,71
2023-01-16,P005,S02,22,0
2022-02-24,P007,S02,31,31
2023-06-01,P006,S01,1,1
2022-07-24,P009,S02,12,37
2022-04-20,P003,S01,20,2
2022-09-01,P010,S01,5,8
2022-12-15,P010,S02,32,50
2023-04-28,P001,S05,5,0
2023-03-21,P003,S01,16,58
2023-07-18,P002,S03,15,22
2022-12-23,P006,S01,16,49
2023-10-28,P008,S04,5,0
2023-09-14,P007,S05,8,34
2023-05-19,P005,S01,8,0
2022-12-29,P005,S04,27,25
2022-05-27,P010,S02,16,43
2023-06-16,P006,S01,2,0
2023-10-21,P004,S04,17,30
2022-09-29,P001,S01,0,15
2023-02-02,P008,S02,21,22
2022-11-30,P009,S01,7,26
2022-03-01,P004,S05,42,107
2022-03-02,P008,S04,35,34
2023-10-24,P006,S03,6,2
2023-07-09,P006,S01,0,20
2022-03-27,P005,S04,39,82
2022-07-13,P002,S01,0,0
2022-12-28,P006,S02,11,9
2023-04-23,P010,S02,45,64
2022-11-15,P009,S05,28,46
2023-03-24,P010,S03,50,57
2023-08-02,P002,S03,0,10
2022-04-10,P003,S03,17,15
2023-05-14,P008,S05,74,111
2023-10-21,P006,S02,6,41
2023-02-21,P010,S04,76,111
2022-09-30,P001,S03,8,0
2023-02-25,P008,S05,67,121
2023-05-14,P006,S04,37,38
2022-09-28,P002,S02,10,11
2023-02-28,P004,S05,19,7
2022-08-29,P007,S03,15,9
2022-11-23,P007,S05,15,0
2022-08-21,P006,S01,0,8
2023-06-30,P007,S05,22,50
2022-09-25,P002,S02,1,0
2023-01-22,P006,S02,22,44
2023-09-06,P005,S02,10,0
2022-05-15,P010,S02,32,46
2023-01-28,P010,S05,76,138
2022-04-22,P002,S03,8,21
2023-06-09,P008,S03,35,48
2023-03-22,P007,S02,15,28
2022-12-18,P001,S05,0,0
2023-11-05,P006,S01,5,29
2022-03-06,P009,S03,56,133
2022-01-16,P002,S02,0,0
2023-04-09,P001,S03,0,21
2022-09-09,P005,S01,0,22
2022-04-25,P002,S01,0,0
2023-09-24,P005,S02,0,6
2023-03-11,P006,S02,0,29
2022-02-21,P008,S04,33,12
2023-01-10,P008,S03,13,60
2022-04-07,P004,S03,18,0
2023-09-07,P004,S01,0,0
2023-02-01,P005,S01,2,0
2022-03-09,P008,S02,2,0
2023-01-12,P005,S04,0,11
2022-12-24,P007,S03,32,52
2023-07-29,P005,S03,14,31
2023-02-12,P004,S02,21,34
2023-10-07,P008,S02,2,0
2023-04-14,P007,S02,23,50
2022-02-06,P001,S02,23,34
2023-09-12,P007,S03,0,0
2022-09-01,P001,S02,6,15
2022-05-07,P005,S05,26,66
2023-07-05,P009,S05,55,100
2022-09-03,P001,S01,1,4
2023-04-26,P007,S03,32,65
2022-07-28,P002,S01,0,0
2022-11-07,P010,S03,30,77
2022-12-12,P002,S05,0,46
2023-10-19,P009,S04,12,12
2023-08-21,P007,S01,0,0
2023-03-17,P005,S03,39,36
2023-06-10,P006,S03,21,43
2022-01-17,P006,S03,24,30
2023-08-07,P002,S01,15,0
2022-11-11,P010,S03,10,23
2023-11-21,P007,S01,0,0
2022-09-25,P010,S05,7,14
2023-05-17,P007,S05,41,99
2023-12-06,P007,S05,29,38
2023-10-17,P010,S04,16,41
2022-03-05,P002,S01,1,25
2023-02-12,P002,S02,17,21
2022-12-02,P003,S05,16,0
2023-12-07,P009,S02,5,29
2022-05-12,P008,S01,1,24
2022-11-22,P007,S02,15,10
2022-03-04,P004,S01,9,6
2023-01-11,P010,S02,27,44
2023-09-08,P003,S04,9,0
2022-07-30,P006,S03,0,35
2023-06-08,P010,S04,63,74
2023-01-04,P006,S02,0,0
2022-01-23,P007,S02,33,28
2023-02-06,P010,S03,50,94
2022-02-09,P002,S05,23,33
2022-07-26,P002,S01,0,6
2023-08-18,P007,S04,4,0
2022-11-01,P004,S01,4,0
2022-11-09,P007,S04,25,14
2023-02-16,P001,S01,8,39
2023-07-08,P004,S05,24,0
2022-01-15,P009,S03,39,77
2023-08-20,P001,S03,0,33
2023-10-02,P005,S04,0,31
2023-05-12,P007,S03,29,49
2022-07-27,P009,S04,24,24
2022-11-23,P004,S02,0,0
2022-03-03,P002,S02,10,0
2022-10-28,P001,S03,11,30
2022-01-11,P003,S03,27,49
2023-04-02,P007,S04,39,68
2022-04-04,P008,S05,59,91
2022-04-11,P006,S02,12,0
2022-05-18,P006,S05,49,71
2023-09-21,P003,S04,0,0
2022-12-29,P006,S04,27,45
2023-07-12,P002,S04,5,1
2022-08-03,P006,S02,13,19
2022-01-12,P009,S04,30,40
2022-07-24,P001,S02,21,21
2022-01-18,P005,S04,33,59
2022-06-11,P001,S05,1,1
2022-12-05,P002,S04,2,20
2022-01-07,P007,S05,11,38
2023-03-03,P006,S04,30,51
2023-04-29,P008,S02,42,31
2023-10-05,P003,S04,0,17
2023-02-19,P006,S04,64,105
2023-10-15,P005,S05,8,21
2023-01-23,P009,S02,18,4
2023-05-24,P008,S01,6,6
2022-11-28,P001,S03,3,0
2022-07-07,P002,S04,5,0
2023-08-09,P007,S05,31,62
2022-07-26,P003,S05,17,6
2022-06-16,P004,S04,38,40
2022-11-21,P006,S03,3,20
2022-12-25,P004,S04,30,19
2022-06-26,P004,S01,0,44
2022-12-15,P006,S04,30,51
2022-05-29,P003,S05,34,34
2023-06-27,P003,S02,15,1
2023-01-29,P004,S03,19,19
2022-08-08,P008,S02,18,33
2022-10-03,P009,S01,18,48
2022-07-27,P001,S02,0,7
2023-10-03,P008,S04,14,26
2022-10-17,P004,S05,17,24
2023-04-21,P009,S05,82,144
2023-06-18,P006,S05,51,93
2023-03-01,P004,S04,20,9
2022-08-19,P003,S01,0,0
2022-08-23,P004,S04,10,31
2022-02-21,P005,S02,25,29
2023-07-26,P007,S03,18,27
2022-01-03,P007,S01,0,0
2023-08-07,P005,S01,2,0
2023-03-25,P002,S03,12,15
2023-03-14,P003,S04,16,11
2022-08-29,P008,S01,0,31
2022-08-03,P002,S05,22,0
2022-01-15,P010,S04,75,136
2022-10-27,P007,S02,13,19
2022-07-08,P002,S03,25,90
2023-09-07,P010,S05,17,32
2022-02-24,P006,S02,34,28
2023-01-26,P007,S05,62,83
2023-12-11,P007,S03,28,39
2022-03-20,P003,S05,30,22
2023-11-08,P004,S03,0,26
2023-04-02,P006,S02,33,20
2023-01-25,P008,S05,61,99
2023-11-09,P008,S02,4,14
2023-11-19,P004,S01,0,0
2023-12-12,P003,S03,0,0
2022-04-02,P006,S05,71,130
2022-02-26,P007,S05,45,94
2023-07-04,P004,S05,26,39
2023-06-30,P003,S04,11,30
2023-04-01,P002,S01,6,0
2022-05-26,P004,S02,19,46
2022-05-05,P008,S03,39,86
2022-01-31,P003,S04,17,34
2023-06-28,P006,S02,32,14
2023-10-21,P001,S01,2,0
2022-04-06,P007,S04,34,61
2022-02-28,P010,S05,75,134
2022-11-19,P003,S05,1,0
2023-09-02,P007,S03,14,30
2023-09-30,P006,S04,9,33
2022-04-25,P003,S03,2,0
2022-09-30,P008,S03,3,36
2022-04-16,P001,S03,5,22
2023-01-01,P001,S02,0,24
2022-11-25,P007,S01,17,20
2023-11-07,P005,S05,24,15
2022-02-02,P001,S04,0,16
2023-02-10,P002,S05,22,45
2023-03-22,P006,S01,9,0
2022-05-05,P004,S05,32,61
2022-08-14,P003,S04,13,9
2022-06-05,P002,S03,12,55
2022-02-05,P009,S02,48,47
2023-08-13,P003,S03,9,5
2022-03-17,P003,S02,11,25
2022-04-28,P007,S04,41,40
2023-12-02,P003,S04,19,45
2023-09-03,P008,S02,0,0
2023-05-23,P007,S05,45,43
2022-01-27,P007,S02,23,15
2022-08-16,P008,S05,30,75
2022-07-17,P006,S01,14,16
2022-06-30,P004,S02,17,0
2023-07-29,P010,S05,29,17
2023-02-18,P006,S01,0,22
2022-09-21,P005,S04,6,9
2022-11-27,P005,S01,3,0
2023-07-30,P008,S05,45,48
2023-11-16,P004,S05,12,23
2023-08-01,P010,S01,5,20
2023-03-21,P006,S01,9,40
2022-04-02,P004,S05,32,63
2022-04-06,P005,S03,38,54
2023-01-24,P010,S05,72,97
2022-12-23,P009,S05,52,87
2022-01-10,P003,S05,32,46
2023-02-02,P003,S01,5,0
2023-06-07,P003,S01,9,26
2022-03-30,P005,S02,15,16
2023-01-08,P004,S04,33,10
2022-09-30,P003,S05,0,0
2023-05-15,P007,S04,46,69
2022-11-22,P009,S02,5,6
2023-03-15,P008,S03,32,76
2023-03-21,P008,S03,55,103
2022-01-14,P007,S03,35,49
2022-05-05,P001,S05,0,0
2023-08-28,P002,S04,6,0
2022-03-21,P006,S05,48,64
2023-05-03,P001,S01,0,4
2023-12-11,P008,S03,10,63
2023-07-09,P010,S01,3,32
2023-07-22,P006,S01,26,40
2023-09-06,P010,S02,21,43
2023-02-02,P003,S04,15,26
2022-09-14,P002,S02,5,9
2022-07-29,P003,S03,12,14
2023-01-08,P009,S02,20,23
2023-01-09,P005,S01,11,3
2022-07-12,P005,S02,0,11
2023-03-29,P004,S04,25,36
2022-02-10,P009,S02,41,23
2023-01-13,P007,S03,47,101
2023-05-23,P008,S02,29,13
2022-06-16,P003,S01,0,4
2023-01-26,P006,S02,8,14
2023-09-21,P003,S02,4,0
2023-12-12,P009,S03,45,75
2023-11-17,P006,S02,6,15
2022-07-09,P007,S01,5,0
2023-03-13,P005,S01,19,8
2023-08-14,P009,S04,8,7
2022-12-23,P003,S05,32,17
2023-11-12,P005,S04,24,21
2022-11-28,P007,S05,28,4
2023-10-04,P008,S01,3,2
2022-08-07,P007,S01,12,38
2023-05-01,P002,S04,8,34
2023-06-16,P003,S03,5,19
2023-01-23,P004,S01,24,42
2023-12-08,P005,S01,18,10
2023-09-12,P002,S04,0,0
2023-12-10,P005,S05,24,30
2022-02-05,P003,S04,17,66
2022-09-02,P007,S03,10,16
2022-12-04,P008,S05,26,0
2023-08-26,P010,S05,35,27
2022-04-13,P001,S01,4,10
2022-06-03,P008,S01,0,30
2023-09-28,P002,S05,2,0
2022-09-20,P007,S04,16,0
2023-10-20,P003,S04,5,8
2022-02-13,P007,S03,29,85
2022-08-25,P002,S03,0,0
2022-03-26,P003,S05,10,4
2023-07-06,P007,S03,7,20
2022-03-09,P006,S04,40,69
2022-10-04,P001,S01,15,6
2022-04-26,P007,S01,12,0
2022-06-20,P002,S04,0,9
2022-10-05,P006,S01,20,24
2023-03-19,P009,S05,88,126
2022-01-18,P004,S02,9,7
2022-01-10,P006,S05,38,65
2023-10-14,P005,S04,13,6
2022-09-09,P002,S04,0,10
2022-03-04,P001,S03,0,31
2023-05-31,P001,S02,4,29
2022-02-16,P003,S01,0,34
2023-11-23,P004,S04,3,17
